placekey,location_name,latitude,longitude,street_address,city,region,zip,brands,safegraph_brand_ids,naics_code,wkt_area_sq_meters,date_range_start,poi_cbg,tract
zzy-222@8dy-pkk-x5z,Family Dollar Stores,29.96592,-90.404947,15122 River Rd,Hahnville,LA,70057,Family Dollar Stores,SG_BRAND_6db086b96ff72a99a60c4a182d90fe10,452319,621,2020-01-01,220890627003,22089062700
222-223@5vg-trt-mc5,Falling Prices,38.596458,-121.396605,2901 Arden Way,Sacramento,CA,95825,,,452319,1125,2020-01-01,060670056013,06067005601
zzw-224@8fx-y73-mff,Famous Footwear,27.63581,-80.522843,1775 94th Dr Ste D130,Vero Beach,FL,32966,Famous Footwear,SG_BRAND_b9d5a5d63e4c2cbbd81051ab8ccd109f,448210,720,2020-01-01,120610509041,12061050904
zzy-222@8tj-g8s-ch5,Athlete's Foot,32.44079,-104.254255,Carlsbad Mall,Carlsbad,NM,88220,,,448210,3182,2020-01-01,350150004012,35015000401
22g-222@63r-76r-3dv,Red Wing Shoe Store,38.63555,-76.900528,2750 Crain Hwy,Waldorf,MD,20601,,,448210,570,2020-01-01,240178508022,24017850802
222-223@5z4-p26-n5z,Wetzel's Pretzels,33.925146,-116.951696,1540 E Second St,Beaumont,CA,92223,Wetzel's Pretzels,SG_BRAND_b4ca2bd7086ce1d4,722513,21146,2020-01-01,060650438201,06065043820
236-222@627-wc7-jd9,Il Mulino New York Tribeca,40.719046,-74.010082,361 Greenwich St,New York,NY,10013,,,722513,124,2020-01-01,360610039004,36061003900
226-222@5ww-t9q-fs5,Toga's Soup House,48.107375,-123.446435,122 W Lauridsen Blvd,Port Angeles,WA,98362,,,722513,192,2020-01-01,530090011001,53009001100
224-222@5z5-px8-jsq,In-N-Out Burger,32.917653,-117.121916,9410 Mira Mesa Blvd,San Diego,CA,92126,In-N-Out Burger,SG_BRAND_4b71da982ddf765573ace33493ba2e04,722513,377,2020-01-01,060730083552,06073008355
222-222@5r7-7jw-xt9,Lift Truck Service Center,35.429566,-94.331047,2530 Co Op Dr,Van Buren,AR,72956,,,8111,1216,2020-01-01,050330205012,05033020501
222-222@8gb-75m-rp9,AAMCO Transmissions & Total Car Care Cartersville,34.193836,-84.788419,842 Joe Frank Harris Pkw,Cartersville,GA,30120,,,8111,543,2020-01-01,130159604023,13015960402
223-222@8fc-vb3-4d9,Elite Auto Shield,30.175333,-94.186671,11115 Eastex Fwy Ste F,Beaumont,TX,77708,,,8111,787,2020-01-01,482450001012,48245000101
222-222@627-xg9-mkz,Nunes Auto Body & Sales Incorporated,41.167765,-73.19911,840 South Ave,Bridgeport,CT,6604,,,8111,490,2020-01-01,090010703001,09001070300
222-223@5p8-j8h-rff,Little Falls Repair,46.003536,-94.345629,16757 11th St NE,Little Falls,MN,56345,,,8111,610,2020-01-01,270977803005,27097780300
zzy-222@8fc-ssb-cnq,Collision Clinic,30.040903,-93.851364,2015 Fm 408,Bridge City,TX,77611,,,8111,389,2020-01-01,483610223005,48361022300
222-222@628-psb-7yv,Chick-fil-A,40.235382,-74.94722,4 West Rd,Newtown,PA,18940,Chick-fil-A,SG_BRAND_4b56bb21dd2aebd521e2ffff47f524fb,722513,399,2020-01-01,420171052031,42017105203
222-222@5q2-jcj-kj9,McDonald's,41.643434,-91.508948,1861 Lower Muscatine Rd,Iowa City,IA,52240,McDonald's,SG_BRAND_5179b21fc1d50950b99b4eecaa48c614,722513,439,2020-01-01,191030017001,19103001700
zzw-222@5z5-3mx-x5z,Burger King,33.988094,-118.197095,3748 Slauson Ave,Maywood,CA,90270,Burger King,SG_BRAND_60d8d6d29e2c4b14f4ea1983baefd36e,722513,317,2020-01-01,060375334021,06037533402
22c-222@5sc-c76-n89,Big Lots Stores,42.941935,-87.950653,5667 S 27th St,Milwaukee,WI,53221,Big Lots Stores,SG_BRAND_c4d65e0c51ea2fe6cef625aabba41ab6,452319,2002,2020-01-01,550790218001,55079021800
222-223@8gj-5zk-87q,Dollar General,31.119534,-84.157283,398 Barrow Ave SW,Pelham,GA,31779,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,1154,2020-01-01,132050905003,13205090500
222-222@5z5-g5v-f4v,Dollar General,35.637427,-117.67999,500 W Drummond Ave,Ridgecrest,CA,93555,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,1237,2020-01-01,060290054015,06029005401
224-23y@62j-pth-r6k,Miniso,42.541218,-70.94445,210 Andover St,Peabody,MA,1960,Miniso,SG_BRAND_4dbdda5c617eb5e2,452319,216,2020-01-01,250092103001,25009210300
zzw-224@5z4-nvp-x3q,Brunello Cucinelli Outlet,33.92668,-116.811838,48400 Seminole Dr,Cabazon,CA,92230,,,452319,240,2020-01-01,060650438132,06065043813
222-222@62k-26v-7bk,Wendy's,41.951503,-70.712862,45 Commerce Way,Plymouth,MA,2360,Wendy's,SG_BRAND_962f9b1d1de0bf5b87f4782eafcfd5e5,722513,360,2020-01-01,250235301002,25023530100
223-222@8f6-v4p-mtv,Hair Club,32.466881,-90.143439,106 Highland Way Ste 211,Madison,MS,39110,Hair Club,SG_BRAND_bcb47425bf755932c3916df1f9ad497d,812990,4771,2020-01-01,280890302041,28089030204
222-222@62k-wc5-6rk,The Music Doctor Disc Jockey Services,43.965189,-70.577728,313 Roosevelt Trl,Naples,ME,4055,,,812990,168,2020-01-01,230050140002,23005014000
zzy-222@5px-ndt-mzf,Rx Aesthetics Clinical Cosmetic Spa,37.975964,-87.410279,8788 Suite B Ruffian Lane,Newburgh,IN,47630,,,812990,864,2020-01-01,181730307022,18173030702
223-225@bp5-yyn-n5z,Flip Flop Shops,20.875196,-156.679503,790 Front St,Lahaina,HI,96761,Flip Flop Shops,SG_BRAND_1e9dd490708dfe6a,448210,3750,2020-01-01,150090314041,15009031404
228-225@8f4-wy4-wtv,Ross Investigations & Process Service,30.39086,-89.046198,45 Hardy Court Shopping Ctr PMB 181,Gulfport,MS,39507,,,812990,608,2020-01-01,280470017003,28047001700
229-22k@5z4-rwv-5mk,Dhamaka Productions,33.841256,-117.942373,675 N Euclid St,Anaheim,CA,92801,,,812990,1048,2020-01-01,060590867022,06059086702
22f-222@8tm-pd5-8jv,Life is a Gem,35.115725,-106.531571,9720 Candelaria Rd NE Ste F,Albuquerque,NM,87112,,,812990,611,2020-01-01,350010001141,35001000114
223-222@3x5-4rh-389,Centerplace,47.679936,-117.223731,2426 N Discovery Pl,Spokane Valley,WA,99216,,,812990,3447,2020-01-01,530630117021,53063011702
234-222@5qv-v88-j5f,IN Mediation Services,32.977354,-96.769285,7522 Campbell Rd Ste 113 201,Dallas,TX,75248,,,812990,9271,2020-01-01,481130136051,48113013605
22f-222@5pn-k8d-35z,Bachelorette Nashville,36.160917,-86.778104,100 Broadway,Nashville,TN,37201,,,812990,222,2020-01-01,470370195004,47037019500
23t-222@8gd-ksx-6rk,Mediation Services,32.156586,-80.75776,38 New Orleans Rd Ste A,Hilton Head Island,SC,29928,,,812990,273,2020-01-01,450130103004,45013010300
22f-222@8dx-77f-7h5,Colin's Bail Bond,30.463583,-91.112636,1713 Wooddale Blvd Ste 16,Baton Rouge,LA,70806,,,812990,735,2020-01-01,220330011021,22033001102
3kq-222@5vg-7gq-jsq,Boothby Center For the Beverage Arts,37.778051,-122.412167,1161 Mission St Ste 120,San Francisco,CA,94103,,,812990,2473,2020-01-01,060750176013,06075017601
222-223@62k-p9g-zs5,Tirrell Room,42.247387,-71.021835,254 Quarry St,Quincy,MA,2169,,,812990,1575,2020-01-01,250214181022,25021418102
227-222@64h-w6n-tgk,Leave Your Mark Life Coaching,36.842986,-76.134213,249 Central Park Ave Ste 300,Virginia Beach,VA,23462,,,812990,3706,2020-01-01,518100456032,51810045603
222-222@5pv-9z2-7t9,The Sycamore at Mallow Run,39.551346,-86.235465,7070 W Whiteland Rd,Bargersville,IN,46106,,,812990,1785,2020-01-01,180816107021,18081610702
222-223@5sc-fkw-xnq,San Luis Estates,43.126343,-88.026432,6001 N 91st St,Milwaukee,WI,53225,,,812990,3402,2020-01-01,550790005021,55079000502
22d-222@5pv-b8g-435,Jim's Garage,39.721969,-86.084512,216 Main St,Beech Grove,IN,46107,,,8111,215,2020-01-01,180973804033,18097380403
224-222@5qk-kph-cbk,A and D Custom Cruisers,40.094309,-104.813561,1340 Factory Cir,Fort Lupton,CO,80621,,,8111,853,2020-01-01,081230019081,08123001908
226-222@5z4-my6-835,Specialty Automotive,34.093151,-117.636015,153 Excelsior Way,Upland,CA,91786,,,8111,285,2020-01-01,060710009033,06071000903
222-222@8gg-smz-tqf,Reidville Road Auto Service,34.915229,-81.984301,395 E Blackstock Rd,Spartanburg,SC,29301,,,8111,543,2020-01-01,450830220071,45083022007
zzw-222@8gf-ddd-975,Smith's Paint & Body Shop,35.046653,-80.988873,2404 Highway 160 W,Fort Mill,SC,29708,,,8111,838,2020-01-01,450910610051,45091061005
222-224@5yv-j9w-h89,Azavache Auto Repair,36.159212,-115.135008,1301 E Charleston Blvd,Las Vegas,NV,89104,,,8111,410,2020-01-01,320030006002,32003000600
222-222@8dj-k46-jsq,Pasadena Car Care Center,27.769569,-82.732001,100 Pasadena Ave S,St Petersburg,FL,33707,,,8111,581,2020-01-01,121030223013,12103022301
22h-222@5q9-bf7-r6k,Dollar Tree,39.727374,-104.845985,738 Peoria St Ste A,Aurora,CO,80011,Dollar Tree,SG_BRAND_6b1e006c89aa3f8b054a05fa90581501,452319,271,2020-01-01,080050076003,08005007600
222-222@64h-3bc-fxq,Dollar Tree,35.553836,-76.624992,1013 US Highway 264 Byp,Belhaven,NC,27810,Dollar Tree,SG_BRAND_6b1e006c89aa3f8b054a05fa90581501,452319,835,2020-01-01,370139301003,37013930100
224-222@8dy-gr4-hdv,Dollar Tree,30.343653,-92.10899,506 Main St,Cankton,LA,70584,Dollar Tree,SG_BRAND_6b1e006c89aa3f8b054a05fa90581501,452319,803,2020-01-01,220979618001,22097961800
229-222@63m-ypy-4y9,Family Dollar Stores,38.836538,-82.155057,408 Silver Bridge Plz,Gallipolis,OH,45631,Family Dollar Stores,SG_BRAND_6db086b96ff72a99a60c4a182d90fe10,452319,809,2020-01-01,390539541002,39053954100
229-223@5qv-x84-w6k,Dallas Running Company,32.941682,-97.131984,120 State St,Southlake,TX,76092,,,448210,1513,2020-01-01,484391139071,48439113907
zzw-222@8gk-yjz-5fz,Belk,33.23273,-86.802155,300 Colonial Promenade Pkwy,Alabaster,AL,35007,Belk,SG_BRAND_bbcd3448f8da0eb0a14e1f7b807d1754,452319,7081,2020-01-01,011170306083,01117030608
229-222@5ps-3fb-6zf,Family Dollar Stores,35.052094,-89.919165,4330 Winchester Rd,Memphis,TN,38118,Family Dollar Stores,SG_BRAND_6db086b96ff72a99a60c4a182d90fe10,452319,982,2020-01-01,471570106303,47157010630
224-222@8fx-6hh-n89,Family Dollar Stores,25.094045,-80.439657,99623 Overseas Hwy,Key Largo,FL,33037,Family Dollar Stores,SG_BRAND_6db086b96ff72a99a60c4a182d90fe10,452319,1029,2020-01-01,120879705002,12087970500
224-223@8g7-nkk-sh5,Ollie's Bargain Outlet,33.936546,-83.32227,4050 Lexington Rd Ste A,Athens,GA,30605,Ollie's Bargain Outlet,SG_BRAND_991d5f52e030a7f58ca30d121b7c5c69,452319,1668,2020-01-01,130591507001,13059150700
237-222@627-wc6-y9z,Fiorentini Baker,40.721973,-74.000722,54 Mercer St,New York,NY,10013,,,448210,2055,2020-01-01,360610047002,36061004700
zzw-223@3bt-br6-4jv,Famous Footwear,61.228608,-149.742526,1142 N Muldoon Rd Ste 125,Anchorage,AK,99504,Famous Footwear,SG_BRAND_b9d5a5d63e4c2cbbd81051ab8ccd109f,448210,171,2020-01-01,020200004001,02020000400
22d-222@63d-v8q-zvf,Journeys Kidz,40.857506,-81.427597,4231 Belden Village Mall,Canton,OH,44718,Journeys,SG_BRAND_91b01a0acf4f8515a71bacf7b643fe8c,448210,163,2020-01-01,391517113222,39151711322
zzw-224@5sb-94j-jsq,Red Wing Shoes,42.263314,-88.980799,845 S Perryville Rd Unit 103,Rockford,IL,61108,Red Wing Shoes,SG_BRAND_729e1119b32d21b5390ab07cd23db08d,448210,162,2020-01-01,172010005131,17201000513
22k-222@8dh-h4t-t7q,Bill Ryan Bail Bond Service,24.57147,-81.738104,5585 2nd Ave Ste 3,Stock Island,FL,33040,,,812990,511,2020-01-01,120879718004,12087971800
223-222@5nz-48m-vmk,Pla Mor Ballroom,40.814213,-96.810493,6600 W O St,Lincoln,NE,68528,,,812990,1472,2020-01-01,311090102021,31109010202
22b-223@5qk-gsy-2rk,Nelson Office Supply,40.425196,-104.69139,807 8th St,Greeley,CO,80631,,,812990,6088,2020-01-01,081230001001,08123000100
225-222@5ps-78v-ks5,Dollar Tree,35.109782,-92.428846,201 Skyline Dr Ste 8,Conway,AR,72032,Dollar Tree,SG_BRAND_6b1e006c89aa3f8b054a05fa90581501,452319,702,2020-01-01,050450304032,05045030403
224-222@8gn-24j-w6k,Dollar General,32.352237,-86.310704,304 W Fairview Ave,Montgomery,AL,36105,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,918,2020-01-01,011010013001,01101001300
22m-222@8gq-px8-h3q,Dollar General,29.331758,-81.059531,1550 Ocean Shore Blvd,Ormond-by-the-Sea,FL,32176,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,1087,2020-01-01,121270803001,12127080300
225-224@5vg-p96-yjv,Us Mart,39.130996,-121.630343,612 Gray Ave,Yuba City,CA,95991,,,452319,288,2020-01-01,061010502012,06101050201
zzw-224@63r-bvs-qmk,Dollar General,39.468945,-76.830519,28 Village Center Rd,Reisterstown,MD,21136,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,619,2020-01-01,240054044041,24005404404
222-222@63j-4cs-pn5,Adaggios Banquet Hall & Conference Centre,39.776473,-85.913589,5999 W Memory Ln,Greenfield,IN,46140,,,812990,1364,2020-01-01,180594108004,18059410800
22p-222@5pq-dmg-h89,Ben Hilton Bail Bonding Agency,37.338898,-92.905714,108 N Crittenden St,Marshfield,MO,65706,,,812990,1591,2020-01-01,292254702012,29225470201
22d-222@8fz-sc3-mp9,Crummey Service Software,26.420987,-80.097373,950 Peninsula Corporate Cir Ste 1000,Boca Raton,FL,33487,,,812990,2598,2020-01-01,120990070022,12099007002
22m-222@5vh-7y5-swk,Zig Zag Bail Bonds,37.491357,-122.230024,697 Veterans Blvd Ste 201,Redwood City,CA,94063,,,812990,752,2020-01-01,060816102021,06081610202
222-222@8dj-jw2-dqf,The Orlo,27.940948,-82.463176,315 S Plant Ave,Tampa,FL,33606,,,812990,743,2020-01-01,120570055004,12057005500
234-222@63s-bzf-4y9,Harford DJs,39.550286,-76.089825,313 Saint John St,Havre de Grace,MD,21078,,,812990,3041,2020-01-01,240253061003,24025306100
22h-223@5r6-t8t-bkz,Bee Dazzled Parties,36.083216,-95.868076,5505 S Mingo Rd Ste E,Tulsa,OK,74146,,,812990,914,2020-01-01,401430090031,40143009003
22d-223@5vh-b73-nwk,Glitz N Glam,37.310155,-121.895664,840 Willow St Ste 400,San Jose,CA,95125,,,812990,1078,2020-01-01,060855024006,06085502400
22p-224@5sb-7sq-vzz,Chicago's Best Entertainment,41.971768,-88.184629,956 S Bartlett Rd,Bartlett,IL,60103,,,812990,1788,2020-01-01,170438413162,17043841316
22b-225@5z5-34r-sbk,Get Out Now Bail Bonds Pasadena,34.145664,-118.130434,950 Colorado Blvd,Pasadena,CA,90041,,,812990,845,2020-01-01,060374635003,06037463500
224-228@5z4-rxg-bkz,Family Bail Bonds,33.788837,-117.816785,3419 E Chapman Ave PMB 393,Orange,CA,92869,,,812990,101,2020-01-01,060590758161,06059075816
222-222@5qx-c63-6zf,Dollar Tree,34.005961,-95.49027,1818 E Jackson St,Hugo,OK,74743,Dollar Tree,SG_BRAND_6b1e006c89aa3f8b054a05fa90581501,452319,754,2020-01-01,400239671004,40023967100
226-222@5s5-x6t-rkz,Atwater Bail Bonds Lenawee Hillsdale,41.875728,-84.045338,1416 S Main St Ste 1006,Adrian,MI,49221,,,812990,1122,2020-01-01,260910616001,26091061600
222-226@5xs-cpn-z9f,Creative Events,36.54331,-121.906024,26080 Carmel Rancho Blvd,Carmel,CA,93923,,,812990,560,2020-01-01,060530116021,06053011602
22w-222@5z4-ryv-3kf,Manhattan Banquet Center,33.746562,-117.867944,200 N Main St Ste 100,Santa Ana,CA,92701,,,812990,996,2020-01-01,060590750024,06059075002
226-222@5q9-bqz-sqz,OvalOptions Mediation Services,39.775969,-105.110271,4251 Kipling St Unit 500,Wheat Ridge,CO,80033,,,812990,1672,2020-01-01,080590104034,08059010403
223-222@63s-fsq-rx5,Ace Bail Bonds,40.335818,-75.925998,15 N 6th St,Reading,PA,19601,,,812990,9805,2020-01-01,420110001004,42011000100
225-227@63g-5jh-4sq,Ace of Spades Bail Bonding LLC,36.032841,-79.97004,1589 Skeet Club Rd Ste 102,High Point,NC,27265,,,812990,3303,2020-01-01,370810162051,37081016205
229-222@5vg-np8-hnq,Entertainment Team,38.563849,-121.578959,4011 Seaport Blvd Ste B,West Sacramento,CA,95691,,,812990,1460,2020-01-01,061130102034,06113010203
zzy-222@627-vv8-3wk,Card O Rama II,40.579348,-74.169612,Richmond & Platinum,New York,NY,10302,,,452319,1236,2020-01-01,360850228001,36085022800
229-222@627-wbm-7t9,Dollar General,40.768156,-74.040641,2010 Kennedy Blvd,Union City,NJ,7087,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,758,2020-01-01,340170171001,34017017100
223-223@8gh-5t9-zj9,Dollar General,34.031449,-81.090518,1563B Broad River Rd,St. Andrews,SC,29210,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,1173,2020-01-01,450790104031,45079010403
223-222@5z4-phh-w49,99 Cents Only Stores,34.528938,-117.221762,20220 US Highway 18,Apple Valley,CA,92307,99 Cents Only Stores,SG_BRAND_0ccab9d8aebd3d3b49d24cfc0fbbda59,452319,3930,2020-01-01,060710097142,06071009714
22b-222@8ts-32z-sdv,The VenYou,32.251499,-110.824615,7831 E Wrightstown Rd Ste 105,Tucson,AZ,85715,,,812990,3043,2020-01-01,040190040311,04019004031
22d-222@5z5-3mc-28v,Pico Rivera Bail Bonds,33.981968,-118.088993,6631 Passons Blvd,Pico Rivera,CA,90660,,,812990,1451,2020-01-01,060375008004,06037500800
222-222@8g6-yj9-x5z,The Perfect Stem,33.88487,-84.308311,3450 Hardee Ave,Chamblee,GA,30341,,,812990,726,2020-01-01,130890212043,13089021204
23g-222@5vg-3t4-6c5,Bail Hotline Bail Bonds,38.249532,-122.042084,707 Jefferson St,Fairfield,CA,94533,,,812990,1140,2020-01-01,060952525021,06095252502
222-222@5pq-bjh-fs5,Aleshire Bail Bonds,37.10381,-93.817036,314 E Center St,Mount Vernon,MO,65712,,,812990,1082,2020-01-01,291094702006,29109470200
zzw-223@627-v44-7wk,Aldo USA 2058,40.905053,-74.550562,Rockaway Town Sq,Dover,NJ,7801,,,448210,380552,2020-01-01,340270445012,34027044501
22b-223@5z5-3v7-gzf,BLD Bail Bonds,34.086636,-117.961981,14315 Ramona Blvd,Baldwin Park,CA,91706,,,812990,158,2020-01-01,060374051021,06037405102
222-22b@5z5-t5w-cwk,Gotham Bail Bonds,33.191755,-117.256872,325 S Melrose Dr,Vista,CA,92081,,,812990,21145,2020-01-01,060730197012,06073019701
222-222@8gn-6fd-33q,Dollar General,32.870602,-87.721247,2517 County Road 36,Akron,AL,35441,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,828,2020-01-01,010650401001,01065040100
zzw-22k@5z4-zxj-zfz,DFS Duty Free,33.943678,-118.408406,380 World Way,Los Angeles,CA,90045,,,452319,121,2020-01-01,060379800281,06037980028
226-224@5vg-3k4-y9z,Five Below,38.132214,-122.220608,129 Plaza Dr,Vallejo,CA,94591,Five Below,SG_BRAND_3f25071e778c22839c918302c0f22bf7,452319,403,2020-01-01,060952501052,06095250105
zzy-222@5qy-6gk-nbk,Family Dollar Stores,36.038776,-102.000149,202 Us Hwy. 287 North,Cactus,TX,79013,Family Dollar Stores,SG_BRAND_6db086b96ff72a99a60c4a182d90fe10,452319,771,2020-01-01,483419502001,48341950200
226-222@8gg-jb4-hkf,Kelly's Gymnastics & Parties,33.972745,-81.19594,203 Dooley Rd,Lexington,SC,29073,,,812990,210,2020-01-01,450630210332,45063021033
227-222@5z4-zct-yjv,Olympia Banquet Hall,34.200799,-118.502079,16922 Sherman Way,Van Nuys,CA,91406,,,812990,596,2020-01-01,060371320021,06037132002
222-222@646-cxv-grk,Dollar General,35.575439,-77.433842,4085 Dickinson Ave,Greenville,NC,27834,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,926,2020-01-01,371470006031,37147000603
zzw-222@8sz-tfq-nh5,Family Dollar Stores,29.487416,-98.526964,2929 West Ave,San Antonio,TX,78201,Family Dollar Stores,SG_BRAND_6db086b96ff72a99a60c4a182d90fe10,452319,820,2020-01-01,480291809022,48029180902
222-222@8gm-dtz-vmk,Dollar General,33.381494,-84.852628,557 Highway 34 W,Newnan,GA,30263,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,971,2020-01-01,130771707001,13077170700
226-223@63q-3k5-5xq,Dollar General,42.887527,-77.285236,74 West Ave,Canandaigua,NY,14424,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,1596,2020-01-01,360690508003,36069050800
222-222@5r5-wqk-j35,Dollar Tree,39.014102,-95.683359,115 SW 29th St,Topeka,KS,66611,Dollar Tree,SG_BRAND_6b1e006c89aa3f8b054a05fa90581501,452319,844,2020-01-01,201770029004,20177002900
zzw-227@5s8-cc5-kzz,Shoe Dept Encore,45.030648,-93.022304,3001 White Bear Ave N Ste 1001A,Maplewood,MN,55109,Shoe Dept Encore,SG_BRAND_170e453703d1388,448210,60116,2020-01-01,271230424012,27123042401
227-23h@627-s8j-2rk,21st Century Artist,40.734679,-73.990998,853 Broadway,New York,NY,10003,,,812990,9657,2020-01-01,360610061003,36061006100
222-222@5z7-v62-g8v,Dollar General,37.038125,-119.51405,29481 Auberry Rd,Prather,CA,93651,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,851,2020-01-01,060190064053,06019006405
zzy-222@5qs-y3q-73q,Dollar General,35.308186,-98.337468,410 E Main St,Binger,OK,73009,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,869,2020-01-01,400151616004,40015161600
zzw-222@8dj-n8h-249,Dollar Tree,27.714451,-82.355038,1627 Sun City Center Plz,Sun City Center,FL,33573,Dollar Tree,SG_BRAND_6b1e006c89aa3f8b054a05fa90581501,452319,738,2020-01-01,120570140101,12057014010
zzy-222@8f4-2kg-hbk,Dollar General,31.4284,-87.342234,3747 Excel Highway,Excel,AL,36439,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,824,2020-01-01,010990761003,01099076100
zzy-225@8fb-k8r-xwk,Dollar General,30.913365,-96.111626,13263 State Hwy 21w,North Zulch,TX,77872,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,734,2020-01-01,483130003002,48313000300
zzw-222@63s-tdp-p9z,New Balance Factory Store Clarksburg,39.227665,-77.284599,22705 Clarksburg Rd Suite 834l,Clarksburg,MD,20841,New Balance,SG_BRAND_17d359918fd3a6a893423f72a0898e3f,448210,343,2020-01-01,240317003121,24031700312
zzw-224@5pj-9md-nnq,Priority Sports,37.726931,-89.217065,106 S Illinois Ave,Carbondale,IL,62901,,,448210,1201,2020-01-01,170770111002,17077011100
22z-223@8fy-8bj-5cq,The Central Florida Disability Chamber of Commerce,28.556874,-81.340123,3201 E Colonial Dr Unit A20,Orlando,FL,32803,,,812990,92080,2020-01-01,120950129002,12095012900
27d-222@8fv-zqq-d35,Bright Light Security Services LLC,25.977075,-80.206817,3600 S State Road 7 Ste 260,Miramar,FL,33023,,,812990,1052,2020-01-01,120111008012,12011100801
zzw-222@5px-t3j-f2k,Dollar General,37.680238,-87.189472,7101 State Route 81,Owensboro,KY,42301,Dollar General,SG_BRAND_a4efb9d8ddf0f71207d49f713c5bc1e9,452319,883,2020-01-01,210590017033,21059001703
zzw-222@8fc-9v6-tqf,Big Lots Stores,29.931817,-95.582634,10951 Cypress Creek Pkwy,Houston,TX,77070,Big Lots Stores,SG_BRAND_c4d65e0c51ea2fe6cef625aabba41ab6,452319,2998,2020-01-01,482015516001,48201551600
zzw-223@5z4-zdn-9zz,99 Cents Only Stores,34.202377,-118.409864,12711 Sherman Way,North Hollywood,CA,91605,99 Cents Only Stores,SG_BRAND_0ccab9d8aebd3d3b49d24cfc0fbbda59,452319,2155,2020-01-01,060371233032,06037123303
zzw-222@8g7-3cd-g49,Serenity Integrative Services,33.523573,-84.352215,118 Stockbridge Rd Ste 102,Jonesboro,GA,30236,,,812990,564,2020-01-01,130630406132,13063040613
22q-22r@8tm-pcw-gzf,Gymnastics and More,35.146426,-106.526602,5850 Eubank Blvd NE,Albuquerque,NM,87111,,,812990,4914,2020-01-01,350010037281,35001003728
235-22d@5z4-zwg-mzf,Smoke and Mirrors,33.959788,-118.446967,322 Culver Blvd Ste 259,Playa del Rey,CA,90293,,,812990,493,2020-01-01,060372781023,06037278102
